id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
148595,15794564,Chienezie,611,France,Female,38.0,10,116295.29,1,1.0,1.0,171787.11,0
99838,15786617,Chukwudi,676,France,Male,43.0,6,139432.91,1,1.0,0.0,142289.64,1
137834,15600997,Yeh,671,Spain,Female,29.0,9,126473.99,1,1.0,1.0,29372.62,0
112157,15591288,Milanesi,681,France,Male,37.0,5,0.0,2,1.0,0.0,162428.35,0
113736,15674922,Beavers,691,France,Male,54.0,1,0.0,2,1.0,1.0,167023.95,0
58598,15591248,Chukwumaobim,628,France,Female,27.0,9,71996.29,1,1.0,1.0,34857.46,0
88132,15642160,Milanesi,850,France,Male,38.0,5,0.0,1,1.0,0.0,16491.64,1
26086,15614962,O'Loghlin,684,Spain,Male,28.0,1,0.0,1,1.0,0.0,129964.94,0
144314,15693926,Chiu,579,France,Male,41.0,1,129743.75,1,1.0,1.0,65769.3,0
80436,15667896,De Luca,666,Germany,Female,37.0,8,151226.18,2,1.0,1.0,136129.49,0
19039,15696564,Brown,687,France,Female,35.0,9,93816.56,1,1.0,1.0,60920.56,0
96664,15681476,Genovese,734,France,Female,42.0,4,40169.88,2,1.0,0.0,121440.8,0
146256,15690958,Nwabugwu,756,France,Female,52.0,1,0.0,1,0.0,1.0,106634.46,1
32249,15682834,H?,628,France,Male,38.0,4,0.0,2,1.0,0.0,187925.8,0
61914,15781598,Hsiung,628,Spain,Female,53.0,2,0.0,1,1.0,0.0,54474.48,1
57438,15612615,Graham,687,France,Female,37.0,6,0.0,2,1.0,0.0,86242.18,0
147356,15624592,Tan,603,France,Male,31.0,8,0.0,2,1.0,0.0,169915.02,0
83246,15645543,Bell,599,France,Male,34.0,3,0.0,2,1.0,0.0,44756.25,0
90532,15571519,Fomin,597,France,Male,39.0,3,0.0,2,1.0,0.0,121681.19,0
152921,15627840,Toscano,682,France,Female,42.0,0,0.0,1,1.0,1.0,91981.85,1
59216,15672930,Loggia,737,Germany,Male,36.0,8,130788.71,1,0.0,0.0,152290.28,1
98859,15729689,Nkemdirim,569,France,Male,41.0,9,0.0,1,0.0,0.0,105890.55,1
69705,15744606,DeRose,651,France,Female,39.0,4,0.0,2,1.0,0.0,177065.24,0
55705,15666032,Hs?,653,France,Male,50.0,3,0.0,2,1.0,1.0,96677.79,0
6442,15696852,Lo,640,France,Male,39.0,1,0.0,1,1.0,0.0,141959.11,1
147609,15572767,Walker,571,France,Male,29.0,6,0.0,2,1.0,0.0,143913.42,0
108001,15665327,Shih,729,Spain,Female,45.0,5,0.0,2,1.0,1.0,166526.26,0
132919,15576676,Hsueh,667,Spain,Male,43.0,4,0.0,2,1.0,1.0,159418.1,0
125343,15802570,Dyer,811,France,Female,24.0,5,0.0,2,1.0,1.0,146123.19,0
13408,15656426,Ugoji,634,France,Female,32.0,4,98186.7,1,1.0,1.0,153064.87,0
164742,15678129,Collee,674,Spain,Male,45.0,5,133681.78,1,0.0,1.0,158420.14,1
164066,15751206,Scott,712,France,Male,32.0,4,0.0,1,1.0,0.0,120853.83,0
61337,15618667,Koger,766,Germany,Female,46.0,6,135179.48,1,1.0,1.0,147511.47,1
77321,15579207,Nwachukwu,579,France,Male,40.0,1,0.0,2,0.0,1.0,136425.56,0
119364,15684769,Lucciano,660,France,Male,29.0,3,128929.88,1,1.0,1.0,38170.04,0
46407,15602845,Lucchese,691,France,Male,34.0,9,0.0,2,1.0,0.0,4791.6,0
115477,15644724,Fan,752,Spain,Female,46.0,4,0.0,1,1.0,0.0,149970.59,1
13553,15652999,P'eng,589,France,Male,30.0,9,0.0,1,1.0,1.0,136517.33,0
58051,15690185,White,762,France,Female,21.0,2,141525.33,1,1.0,0.0,167722.41,0
140528,15774882,Joslin,663,France,Male,36.0,3,0.0,2,0.0,1.0,136349.55,0
12762,15779906,Kao,684,Germany,Male,36.0,1,81260.06,2,1.0,1.0,46729.46,0
39997,15807194,Iweobiegbulam,718,Spain,Male,37.0,5,113922.44,1,1.0,1.0,30772.22,0
254,15681274,Y?an,678,Germany,Female,22.0,6,157622.58,2,1.0,0.0,67961.87,0
41554,15752388,Martin,749,France,Female,60.0,5,96651.03,1,1.0,1.0,145764.4,1
161810,15739972,Chukwueloka,489,France,Female,31.0,5,0.0,2,0.0,0.0,53418.37,0
69573,15576517,Yevseyev,648,Spain,Male,28.0,6,0.0,2,1.0,0.0,162599.99,0
90395,15752588,H?,691,France,Male,30.0,4,0.0,2,1.0,0.0,162719.69,0
129970,15747573,Dancy,728,France,Male,38.0,1,0.0,2,1.0,0.0,63515.28,0
11356,15699507,Davidson,707,Spain,Female,35.0,6,121626.9,1,1.0,1.0,82438.13,0
10367,15782530,Kao,639,France,Female,45.0,1,0.0,1,1.0,1.0,163477.22,1
40082,15714750,Northey,690,Germany,Female,42.0,3,92578.14,3,1.0,0.0,70810.6,1
97863,15811588,Eluemuno,758,Spain,Female,53.0,7,187602.18,1,1.0,1.0,186392.99,1
127632,15681180,L?,635,Spain,Female,45.0,9,0.0,1,1.0,0.0,157097.09,1
21351,15769246,Chiang,633,Germany,Female,71.0,5,132328.78,2,0.0,1.0,133681.54,1
55992,15581229,Ponomaryova,745,Spain,Male,28.0,7,0.0,2,0.0,1.0,64872.33,0
162284,15788215,Ts'ai,676,France,Male,46.0,5,0.0,2,1.0,0.0,186826.22,0
1701,15762392,Moss,643,Spain,Female,58.0,1,0.0,1,1.0,1.0,173680.39,1
21462,15738889,Teng,581,France,Female,37.0,8,0.0,2,1.0,1.0,91775.51,0
145802,15623062,Chibuzo,556,Germany,Male,37.0,5,133964.3,1,1.0,1.0,148087.62,0
96733,15598884,Pinto,725,Germany,Female,50.0,5,122038.34,1,1.0,0.0,75562.47,1
6913,15726103,T'ao,662,France,Male,43.0,1,0.0,2,1.0,0.0,105599.67,0
10908,15726487,Ting,580,Germany,Female,45.0,0,121588.18,1,0.0,1.0,183580.39,1
107894,15642785,Nkemakonam,594,France,Female,35.0,6,0.0,2,1.0,1.0,1285.93,0
111722,15656417,Nkemakolam,672,France,Male,57.0,6,0.0,1,1.0,0.0,66979.06,1
9219,15779915,Ch'in,711,Spain,Female,42.0,3,0.0,2,1.0,0.0,28238.25,0
14065,15753837,K?,676,France,Female,31.0,3,0.0,2,1.0,0.0,102640.25,0
125193,15641585,Hsiao,486,France,Male,38.0,8,0.0,2,1.0,0.0,191415.94,0
151372,15646942,Chukwufumnanya,731,Germany,Male,34.0,6,152899.24,1,1.0,0.0,109626.93,1
106199,15702601,Fan,753,France,Male,43.0,3,0.0,2,0.0,1.0,55470.54,0
73174,15703413,Onyemaechi,677,France,Male,44.0,10,0.0,2,1.0,1.0,176416.54,0
18865,15741180,Chukwubuikem,590,France,Female,31.0,9,147511.32,1,1.0,1.0,72967.63,0
130774,15643378,Chu,590,Germany,Male,28.0,3,137851.31,2,0.0,1.0,62868.33,0
113115,15700772,Yefremova,734,France,Male,26.0,3,64497.94,2,1.0,1.0,106345.05,0
35947,15798885,Lu,516,France,Male,33.0,8,0.0,2,1.0,0.0,171768.76,0
71755,15695842,Ch'iu,637,Spain,Female,36.0,1,98640.81,1,1.0,1.0,173365.57,0
660,15767231,Sun,655,France,Male,42.0,3,0.0,2,0.0,0.0,130866.95,0
123218,15737265,Ugochukwu,629,France,Female,34.0,9,87374.88,2,1.0,1.0,77349.92,0
124089,15718369,Nkemjika,588,Germany,Female,29.0,8,136496.01,2,1.0,0.0,167873.49,0
115689,15712338,Milani,577,France,Male,30.0,9,0.0,2,1.0,1.0,137924.43,0
57575,15623944,T'ien,511,Spain,Female,46.0,4,0.0,1,1.0,0.0,1643.11,1
55868,15757541,Rickard,590,France,Female,33.0,9,151772.63,1,0.0,0.0,180249.94,1
28443,15686913,Brown,656,France,Female,34.0,3,119670.18,1,1.0,0.0,188022.44,0
106208,15680421,Chidumaga,705,Germany,Male,49.0,9,142765.24,1,0.0,1.0,146033.52,1
61504,15664793,Scott,754,Spain,Female,50.0,4,146777.44,2,1.0,0.0,150685.52,1
115772,15686463,Hsing,758,Spain,Male,31.0,6,121665.92,1,0.0,0.0,53921.34,0
148747,15709232,Teng,486,Germany,Male,26.0,4,117469.93,2,0.0,0.0,12092.13,0
103342,15574583,Pagnotto,718,France,Female,44.0,9,0.0,2,1.0,1.0,125870.8,0
156749,15720071,Fiorentini,535,Spain,Female,49.0,3,0.0,1,0.0,0.0,61820.41,1
20342,15646310,Wei,541,France,Male,46.0,6,0.0,1,1.0,0.0,133807.77,1
57867,15596074,K'ung,613,France,Male,40.0,2,0.0,2,1.0,0.0,71405.18,0
135805,15643392,Ch'ang,778,France,Female,39.0,2,103560.72,1,0.0,0.0,141914.84,1
33676,15593499,O'Donnell,627,France,Female,34.0,1,0.0,2,1.0,1.0,187900.12,0
149704,15658972,Liao,705,France,Female,38.0,6,0.0,2,1.0,0.0,80190.36,0
11449,15640846,Manna,546,Germany,Female,58.0,3,106458.31,1,0.0,0.0,128881.87,1
56218,15700965,Ritchie,711,France,Female,31.0,1,0.0,1,0.0,1.0,1299.69,0
108150,15770101,Chiu,526,France,Female,29.0,5,0.0,1,1.0,0.0,175082.2,1
131715,15774127,Potter,518,France,Male,46.0,3,0.0,3,0.0,0.0,76515.79,1
153608,15573318,H?,729,Germany,Male,33.0,2,114370.41,3,1.0,0.0,175296.76,1
58492,15679024,Hsiao,553,Germany,Male,44.0,6,103511.74,1,1.0,1.0,78560.44,1
164638,15649033,Chukwufumnanya,735,France,Male,34.0,6,125860.2,1,1.0,1.0,74836.34,0
102476,15643906,Onwuamaeze,582,Germany,Male,40.0,7,115285.85,1,0.0,0.0,159773.14,1
12110,15745307,Ch'iu,477,Spain,Female,35.0,4,0.0,2,1.0,0.0,9692.58,0
156895,15597896,Hs?,656,France,Male,50.0,9,201009.64,1,1.0,0.0,158032.5,1
56464,15670866,Doherty,453,Germany,Male,28.0,2,113317.1,1,0.0,1.0,120586.32,0
47646,15793337,Yefremova,661,France,Male,36.0,5,129840.24,1,1.0,1.0,142211.1,0
105984,15574761,Hsiung,585,France,Female,33.0,3,0.0,2,1.0,1.0,76794.62,0
66942,15605737,George,541,France,Female,36.0,5,0.0,2,1.0,0.0,124795.84,0
132382,15646936,T'ang,651,France,Male,44.0,8,0.0,1,0.0,1.0,98640.08,1
35724,15756901,Genovesi,673,France,Female,44.0,4,70655.48,1,1.0,1.0,78955.8,1
152314,15642448,Onyemauchechi,656,Spain,Male,28.0,8,120047.77,1,0.0,0.0,137173.39,0
137655,15638487,Lo Duca,680,Germany,Male,31.0,6,169832.2,2,1.0,0.0,117832.56,0
43744,15602934,Nwachinemelu,636,France,Female,29.0,4,0.0,2,1.0,1.0,153983.99,0
111148,15594878,Hsueh,624,Germany,Female,54.0,7,128140.17,3,0.0,1.0,171080.79,1
75525,15710397,Nwachinemelu,599,France,Male,29.0,1,0.0,2,0.0,0.0,160526.65,0
131233,15775306,Li,705,France,Male,40.0,5,135067.02,2,1.0,1.0,135077.01,0
11087,15569976,Woronoff,586,Spain,Male,65.0,1,0.0,2,1.0,1.0,121529.59,0
97677,15690939,Ch'ang,695,Spain,Female,31.0,3,136555.01,1,1.0,1.0,198826.03,0
54988,15602551,Nwankwo,642,France,Female,37.0,8,0.0,2,1.0,0.0,131389.39,0
28647,15596944,Tien,678,Germany,Male,51.0,3,62787.95,1,1.0,0.0,179227.23,1
144909,15637646,Okorie,678,France,Male,28.0,5,0.0,2,1.0,1.0,94767.77,0
159017,15655082,Pape,607,France,Female,60.0,7,112070.86,1,1.0,0.0,173568.3,1
22534,15702968,Artemieva,599,France,Male,44.0,7,106545.53,1,1.0,0.0,134589.58,1
151844,15797900,Nnamdi,651,Germany,Female,38.0,5,127552.79,1,1.0,0.0,145537.96,1
139487,15618363,Trevisani,496,France,Male,29.0,6,0.0,2,0.0,1.0,138522.24,0
48651,15785835,Cattaneo,624,Germany,Male,42.0,7,117302.54,2,0.0,1.0,163825.22,0
4114,15648876,Sandover,501,Germany,Female,27.0,2,132351.29,1,1.0,1.0,27654.44,1
81532,15650351,Chia,692,Germany,Male,44.0,9,129898.54,2,1.0,1.0,86650.08,0
125166,15736778,Hsueh,516,France,Male,30.0,5,0.0,2,1.0,0.0,79734.23,0
25633,15632848,T'ang,607,France,Male,32.0,9,109130.96,1,1.0,1.0,5635.63,0
67989,15592326,Ts'ui,611,Spain,Female,49.0,5,0.0,1,1.0,0.0,167984.72,1
92329,15656286,Kung,666,France,Male,33.0,3,124216.93,1,0.0,0.0,92712.97,0
73150,15700693,Tu,693,France,Male,42.0,2,0.0,2,1.0,0.0,59864.96,0
148568,15620836,Lo Duca,607,Germany,Female,34.0,2,108410.87,2,1.0,0.0,102908.91,0
64078,15644292,Y?an,735,France,Female,36.0,6,144876.29,1,0.0,0.0,88187.82,0
153149,15643394,P'eng,707,Spain,Male,36.0,9,0.0,2,1.0,0.0,189016.24,0
43487,15705521,Martin,744,Spain,Male,36.0,3,0.0,2,1.0,0.0,147892.02,0
34601,15594878,Dilibe,745,Germany,Male,28.0,2,104763.41,1,1.0,1.0,165626.6,0
110775,15771742,Hsueh,729,France,Male,36.0,1,112419.65,1,1.0,1.0,168816.59,0
80794,15597983,Hs?,713,Spain,Male,30.0,9,0.0,2,0.0,0.0,129964.94,0
76085,15806570,Biryukova,484,France,Female,23.0,5,0.0,2,0.0,0.0,167060.92,0
93649,15643496,Walker,645,Germany,Female,34.0,3,135756.96,1,1.0,0.0,142915.84,1
111746,15762048,Chijioke,673,Germany,Male,46.0,1,116363.37,1,0.0,1.0,107674.8,1
153692,15782454,Padovesi,717,France,Male,36.0,7,0.0,2,1.0,0.0,47856.78,0
95527,15705735,Onyekachi,577,France,Male,36.0,2,107433.48,2,1.0,0.0,135008.92,0
118734,15572038,Chijindum,660,Germany,Male,23.0,2,113014.7,1,1.0,0.0,142963.29,1
9223,15651554,Anenechukwu,746,Germany,Female,54.0,4,118449.21,1,1.0,0.0,133573.29,1
6935,15658890,Nnachetam,509,Germany,Male,55.0,4,103902.52,1,1.0,0.0,120830.83,1
46595,15619280,Uspensky,803,France,Male,25.0,4,0.0,2,1.0,0.0,152698.24,0
152124,15648047,Ch'iu,597,France,Female,36.0,10,153610.61,1,1.0,1.0,170893.85,0
84539,15798341,Hs?,621,France,Male,41.0,8,0.0,1,1.0,1.0,98208.62,0
13896,15690130,Wyatt,680,France,Female,32.0,7,116120.19,1,0.0,1.0,195638.13,0
163729,15603554,Ch'eng,736,Spain,Male,41.0,3,127789.16,1,1.0,0.0,120734.83,0
29504,15747762,Hsu,683,Germany,Female,41.0,10,154862.99,1,1.0,0.0,132435.17,1
30947,15797960,Biryukov,646,France,Male,33.0,3,0.0,2,0.0,0.0,84760.32,0
161078,15662541,Ugochukwu,662,France,Female,26.0,3,0.0,2,1.0,0.0,96858.52,0
28229,15571261,Napolitano,669,Germany,Male,51.0,3,116269.01,2,0.0,0.0,174098.28,1
35148,15643097,Aksyonov,737,France,Female,39.0,2,0.0,2,0.0,1.0,111605.57,0
14701,15745794,Onyinyechukwuka,516,France,Female,38.0,9,0.0,2,1.0,0.0,141796.39,0
40089,15727605,Uspenskaya,758,France,Male,41.0,6,0.0,1,1.0,0.0,183569.25,1
60661,15809800,T'ien,771,France,Female,41.0,1,0.0,2,1.0,0.0,64448.36,0
145843,15572050,Onyemauchechukwu,599,Germany,Female,60.0,5,152310.55,1,1.0,0.0,111879.21,1
131477,15798849,Hsueh,731,Spain,Male,44.0,7,124053.0,1,1.0,0.0,63795.65,1
114028,15746190,Payton,624,France,Female,32.0,2,0.0,2,0.0,1.0,104353.26,0
24807,15677804,Aliyeva,649,France,Male,36.0,7,0.0,2,0.0,1.0,80134.65,0
144717,15733261,Hsia,627,Spain,Male,41.0,1,0.0,2,1.0,1.0,130862.11,0
90234,15728706,Amaechi,573,France,Female,41.0,8,0.0,1,1.0,0.0,13566.48,1
61477,15737310,Thompson,633,France,Male,26.0,10,130206.28,2,1.0,1.0,184654.87,0
56494,15738785,Kang,697,France,Male,26.0,7,0.0,2,0.0,1.0,156598.23,0
108202,15761477,Ts'ai,613,Spain,Male,41.0,5,0.0,2,1.0,1.0,181224.64,0
20683,15647974,Chiemenam,634,Spain,Male,44.0,3,118742.74,2,1.0,1.0,1568.91,0
162134,15752081,Tuan,656,Spain,Female,29.0,10,0.0,2,1.0,1.0,167036.94,0
149204,15815271,Hs?,671,Spain,Female,42.0,8,123783.25,1,1.0,0.0,53381.18,1
125272,15617206,Manna,721,Germany,Male,59.0,1,119912.54,2,1.0,1.0,177096.26,1
49991,15596974,Nwachinemelu,594,France,Male,37.0,7,0.0,2,1.0,1.0,171045.65,0
93295,15651389,Lucchesi,811,France,Female,34.0,2,0.0,2,1.0,1.0,176925.69,0
88652,15592937,Fang,683,France,Female,42.0,3,0.0,1,1.0,0.0,4798.12,1
53410,15782758,Ch'ang,633,Germany,Male,41.0,1,142856.39,1,1.0,1.0,166526.26,1
22371,15691817,Chukwufumnanya,645,Germany,Male,33.0,2,135842.1,1,1.0,1.0,166476.91,0
157149,15590676,Ritchie,670,Germany,Female,30.0,4,140431.98,1,1.0,1.0,59595.66,1
28306,15667633,Onwuamaeze,695,France,Female,38.0,0,0.0,2,1.0,0.0,51454.06,0
46295,15807239,Lung,598,France,Female,34.0,1,0.0,1,0.0,0.0,179913.98,1
121080,15732967,Clements,718,Spain,Male,19.0,3,0.0,1,1.0,1.0,151581.79,0
162619,15595388,Yeh,726,France,Female,30.0,10,0.0,1,1.0,1.0,124071.71,0
139237,15763779,Onyemauchechukwu,708,France,Male,34.0,4,0.0,2,1.0,1.0,140136.35,0
143125,15614491,Lockyer,716,France,Male,32.0,10,139493.25,1,0.0,0.0,60905.51,0
25294,15597467,Ho,573,France,Female,47.0,1,0.0,2,1.0,1.0,177624.01,0
131189,15783025,Piazza,571,Spain,Female,29.0,7,0.0,2,1.0,1.0,90304.01,0
109865,15734528,Lettiere,663,France,Male,41.0,1,160980.39,2,0.0,0.0,103372.38,0
63754,15602844,Brady,579,Spain,Male,38.0,0,129312.79,1,1.0,0.0,26793.82,0
15636,15690670,Yermakov,663,Germany,Male,31.0,6,111855.04,1,1.0,1.0,172467.13,0
119959,15779581,Jen,773,Spain,Female,35.0,3,141789.15,1,1.0,1.0,94811.85,0
58443,15713532,Gboliwe,786,Spain,Male,41.0,9,0.0,2,1.0,0.0,148527.56,0
48705,15624729,Tsao,508,Germany,Male,44.0,0,106942.08,2,0.0,0.0,87959.83,1
102943,15778750,Ch'iu,730,France,Male,36.0,1,124978.69,1,1.0,0.0,162763.66,0
53801,15815095,Trevisani,602,France,Male,36.0,7,0.0,2,1.0,0.0,103792.53,0
150340,15685653,Benson,585,Germany,Female,29.0,3,162261.01,2,1.0,0.0,137028.51,0
5429,15703614,Hutchinson,564,Spain,Male,25.0,5,132876.23,1,1.0,0.0,79259.77,0
94225,15664681,Aitken,617,Germany,Male,36.0,1,177729.13,1,1.0,1.0,105013.63,0
69402,15745295,Gether,540,Spain,Male,39.0,10,0.0,1,1.0,0.0,114092.52,1
10334,15708917,Nwankwo,556,Spain,Male,47.0,1,135568.36,1,0.0,1.0,49872.44,1
163180,15756901,Chukwualuka,556,Germany,Female,41.0,3,121818.31,1,1.0,0.0,103711.57,1
55340,15683544,Hsieh,565,Germany,Female,39.0,4,155876.65,2,1.0,1.0,138526.96,0
66344,15678034,Toscani,738,France,Male,42.0,1,0.0,2,1.0,1.0,127977.85,0
10113,15687903,Ch'en,793,France,Male,32.0,3,153313.38,1,1.0,0.0,146411.25,0
71757,15599722,Nucci,712,Spain,Male,37.0,8,0.0,1,1.0,0.0,74850.84,1
7129,15661349,Perkins,637,France,Male,36.0,6,0.0,2,1.0,0.0,65618.01,0
113766,15732660,Evans,676,France,Male,54.0,5,0.0,1,1.0,0.0,58869.67,1
163112,15773731,John,758,Spain,Male,35.0,5,0.0,1,0.0,0.0,100365.51,1
12080,15793883,Fanucci,837,Spain,Female,37.0,3,0.0,2,1.0,1.0,89099.18,0
161662,15573345,Nwokike,694,Spain,Female,39.0,9,122545.49,2,0.0,0.0,89972.64,0
126979,15593499,Ts'ui,774,France,Female,38.0,0,0.0,2,1.0,1.0,181224.56,0
19185,15689031,Yobanna,504,Germany,Male,40.0,0,89750.21,1,0.0,1.0,181204.5,1
130210,15659800,Genovese,611,France,Male,45.0,9,0.0,3,0.0,0.0,122925.44,1
24498,15690925,Ewen,739,Spain,Male,42.0,8,0.0,2,1.0,0.0,158976.85,0
24250,15746594,Ting,709,France,Male,33.0,6,0.0,2,1.0,1.0,182495.8,0
126411,15654211,Milani,559,Spain,Female,41.0,1,0.0,1,1.0,0.0,1050.33,1
133829,15781875,Boyle,574,Germany,Male,38.0,3,115442.19,1,1.0,1.0,128481.5,0
149340,15759066,Chijindum,461,Spain,Female,47.0,9,0.0,2,1.0,0.0,90881.85,1
149516,15659807,Nwachinemelu,657,Spain,Male,41.0,8,109402.13,1,1.0,0.0,66463.62,1
125635,15782390,Clark,668,Spain,Female,31.0,6,0.0,2,1.0,0.0,777.37,0
148757,15636353,Onyemauchechukwu,586,Spain,Male,43.0,7,0.0,2,0.0,0.0,122925.5,0
30983,15684921,Onuchukwu,792,Germany,Male,34.0,0,85906.65,1,0.0,1.0,130639.01,0
56705,15761141,Palerma,667,France,Female,71.0,6,0.0,1,1.0,1.0,129984.2,1
69937,15682070,T'ien,549,France,Male,37.0,1,0.0,1,1.0,1.0,74415.84,0
158021,15775794,Yobachi,498,Spain,Male,45.0,7,0.0,2,1.0,0.0,170950.82,1
25261,15597951,Nwankwo,691,Germany,Male,49.0,6,112615.96,1,1.0,0.0,72467.83,1
79619,15686870,Onyekaozulu,598,Spain,Female,40.0,2,0.0,2,1.0,1.0,155743.53,0
34843,15683462,T'ang,619,France,Female,35.0,2,0.0,2,1.0,1.0,176780.21,0
58517,15615177,Ebelegbulam,797,Spain,Male,28.0,6,123692.0,1,1.0,1.0,70548.96,0
30139,15742834,Tuan,648,France,Male,38.0,2,0.0,2,1.0,1.0,35650.63,0
27556,15749807,Graham,511,Spain,Male,32.0,3,0.0,2,1.0,0.0,124202.26,0
37409,15651144,Onwuamaeze,604,France,Male,35.0,1,0.0,2,1.0,0.0,51871.74,0
141405,15694581,Rawlings,614,France,Male,42.0,5,0.0,2,1.0,1.0,74900.9,0
135238,15684316,Bellucci,611,France,Male,34.0,1,0.0,2,0.0,0.0,132434.94,0
4802,15782219,Cremonesi,705,France,Male,30.0,8,0.0,2,1.0,1.0,158323.87,0
14228,15763515,Shih,614,France,Male,42.0,5,0.0,2,1.0,1.0,162523.66,0
5255,15679429,Bell,694,Spain,Male,32.0,9,0.0,2,1.0,1.0,67599.69,0
64786,15751180,K?,624,France,Female,38.0,3,0.0,1,1.0,1.0,51548.14,1
88204,15641629,Hudson,731,Germany,Male,38.0,6,115371.94,1,1.0,0.0,64139.1,1
2321,15756560,Johnston,763,Germany,Female,44.0,4,142703.4,1,1.0,0.0,97932.68,1
112199,15621205,Onyinyechukwuka,710,France,Male,38.0,9,0.0,2,1.0,0.0,134498.28,0
138937,15806027,Niu,619,Germany,Female,25.0,1,121063.85,2,0.0,0.0,15142.1,1
110828,15757831,Yobanna,748,France,Male,28.0,8,0.0,1,1.0,0.0,176763.27,0
12503,15686959,Tung,587,France,Female,30.0,2,0.0,2,0.0,1.0,145537.33,0
40745,15687959,Hirst,803,France,Male,39.0,4,0.0,2,1.0,0.0,161581.29,0
101776,15672447,Chiawuotu,686,Spain,Female,36.0,2,121855.33,1,1.0,0.0,113469.67,0
23155,15751628,Onyemachukwu,605,Spain,Male,41.0,7,155413.06,1,1.0,0.0,181918.26,1
127874,15565796,Palerma,665,France,Male,36.0,10,0.0,2,0.0,1.0,174948.59,0
151877,15783378,Okwudiliolisa,673,Germany,Female,51.0,6,118735.19,1,0.0,0.0,158071.24,1
116227,15574283,Padovano,809,France,Male,31.0,7,0.0,2,1.0,0.0,64014.24,0
113795,15746341,Shao,678,France,Female,36.0,8,124781.67,1,0.0,0.0,142577.62,0
74184,15669656,Macdonald,632,Germany,Male,32.0,6,111589.33,2,1.0,1.0,170382.99,0
52891,15642344,Dike,699,France,Male,33.0,5,101641.14,1,0.0,1.0,38190.78,0
67984,15666987,Tsou,706,France,Male,37.0,5,0.0,2,1.0,0.0,93716.73,0
111055,15661275,Bellucci,627,Spain,Male,55.0,3,0.0,2,0.0,1.0,111307.98,0
95007,15698510,Chikwado,762,France,Female,32.0,7,90560.13,1,0.0,1.0,51670.92,0
41967,15632345,Shih,622,France,Male,26.0,6,0.0,1,1.0,1.0,163477.22,0
109205,15584114,Ogbonnaya,678,Germany,Female,43.0,2,153393.18,1,1.0,0.0,193828.27,1
94085,15743067,Tseng,565,Spain,Female,33.0,9,0.0,2,1.0,1.0,176943.59,0
53702,15798868,Chukwudi,592,France,Female,35.0,6,120591.89,1,1.0,1.0,177627.08,0
95618,15603741,Johnston,511,France,Male,46.0,9,0.0,2,0.0,1.0,151481.86,0
31408,15686974,Hargreaves,656,France,Male,50.0,1,0.0,1,0.0,0.0,97628.08,1
50340,15746333,Blake,581,Spain,Female,57.0,2,0.0,3,1.0,1.0,6554.97,1
9605,15611223,Ejimofor,796,France,Male,36.0,6,0.0,2,1.0,0.0,61349.37,0
19152,15669611,Ting,677,France,Male,31.0,4,0.0,2,1.0,0.0,75574.48,0
12271,15696900,Aitken,634,Germany,Female,44.0,8,168069.74,1,0.0,1.0,170819.43,1
110806,15651460,Hsia,683,Spain,Male,36.0,2,0.0,2,0.0,1.0,103918.39,0
84555,15782825,Ts'ai,699,France,Female,40.0,7,0.0,2,1.0,0.0,177844.64,0
163847,15592925,Kao,589,Germany,Male,47.0,8,111071.36,3,1.0,1.0,65636.92,1
122092,15608845,Palerma,591,France,Female,30.0,9,92711.66,1,0.0,1.0,172363.46,0
33762,15699294,Hs?,705,France,Male,32.0,3,96863.89,1,1.0,0.0,57579.32,0
96300,15636700,Chukwuebuka,623,France,Male,36.0,4,134497.54,1,1.0,0.0,68600.36,0
148332,15765173,Teng,724,Spain,Male,35.0,1,144773.29,1,1.0,0.0,82526.92,0
123532,15571519,Yermakova,678,France,Female,44.0,2,0.0,1,1.0,1.0,149919.81,1
63556,15795968,Teng,708,Spain,Male,35.0,7,0.0,2,1.0,0.0,153087.06,0
7789,15693199,Shao,627,France,Female,37.0,8,0.0,2,1.0,0.0,191557.1,0
53531,15589924,Ch'ang,569,Germany,Female,54.0,2,114756.37,1,0.0,0.0,119333.95,1
35173,15745196,Yocum,700,France,Female,39.0,10,0.0,2,0.0,1.0,111342.33,0
62065,15797767,Onuchukwu,628,Spain,Female,63.0,1,0.0,1,1.0,1.0,187632.12,1
160338,15725036,T'ien,803,France,Male,37.0,8,0.0,2,1.0,0.0,77500.81,0
128647,15570086,T'ao,715,France,Female,35.0,5,109949.81,1,1.0,1.0,139919.58,0
81042,15694209,Fanucci,599,Spain,Female,59.0,4,0.0,2,1.0,1.0,139390.99,0
126201,15711249,Chiang,619,Germany,Male,34.0,9,132403.56,1,1.0,0.0,107874.39,1
112669,15693902,Okeke,708,France,Male,38.0,8,0.0,2,1.0,0.0,124777.14,0
6789,15715184,Omeokachie,652,France,Female,35.0,7,0.0,2,0.0,0.0,68730.91,0
87339,15727059,Ts'ui,619,France,Female,29.0,5,0.0,2,1.0,1.0,72927.62,0
159145,15603378,Hsing,644,Spain,Male,26.0,5,178827.64,1,0.0,1.0,150661.47,0
62285,15605130,Romani,738,Germany,Female,46.0,5,113657.83,1,0.0,0.0,93551.36,1
70578,15764170,Pinto,647,Germany,Female,30.0,4,93960.35,2,1.0,1.0,36579.53,0
